date,location,cases,deaths,recoveries
2020/04/06 11:40,India,4553,118,328
2020/04/06 12:00,India,4553,118,328
2020/04/06 12:20,India,4553,118,328
2020/04/06 12:40,India,4553,118,328
2020/04/06 13:00,India,4693,118,328
2020/04/06 13:20,India,4693,129,346
2020/04/06 13:40,India,4693,129,346
2020/04/06 14:00,India,4693,129,346
2020/04/06 14:20,India,4693,129,346
2020/04/06 14:40,India,4693,129,346
2020/04/07 08:40,India,4908,137,382
2020/04/07 09:00,India,4908,137,382
2020/04/07 09:20,India,4908,137,382
2020/04/07 09:40,India,4908,137,382
2020/04/07 10:00,India,4908,137,382
2020/04/07 10:20,India,4911,137,382
2020/04/07 10:40,India,4911,137,382
2020/04/07 11:00,India,4911,137,382
2020/04/07 11:20,India,4911,137,382
2020/04/07 11:40,India,4911,137,382
2020/04/07 12:00,India,4911,137,382
2020/04/07 12:20,India,4911,137,382
2020/04/07 12:40,India,5172,137,382
2020/04/07 13:00,India,5172,137,382
2020/04/07 13:20,India,5172,137,382
2020/04/07 13:40,India,5172,150,421
2020/04/07 14:00,India,5172,150,421
2020/04/07 14:20,India,5311,150,421
2020/04/07 14:40,India,5311,150,421
2020/04/07 15:00,India,5311,150,421
2020/04/07 17:20,India,5311,150,421
2020/04/07 17:40,India,5311,150,421
2020/04/07 18:00,India,5311,150,421
2020/04/08 08:40,India,5360,164,468
2020/04/08 09:00,India,5480,164,468
2020/04/08 09:20,India,5480,164,468
2020/04/08 09:40,India,5480,164,468
2020/04/08 10:00,India,5480,164,468
2020/04/08 10:20,India,5480,164,468
2020/04/08 10:40,India,5480,164,468
2020/04/08 11:00,India,5480,164,468
2020/04/08 11:20,India,5480,164,468
2020/04/08 11:40,India,5480,164,468
2020/04/08 12:00,India,5480,164,468
2020/04/08 12:20,India,5480,164,468
2020/04/08 12:40,India,5749,164,468
2020/04/08 13:00,India,5749,164,468
2020/04/08 13:20,India,5749,164,468
2020/04/08 13:40,India,5749,164,468
2020/04/08 14:00,India,5749,178,506
2020/04/08 14:20,India,5749,178,506
2020/04/08 14:40,India,5749,178,506
2020/04/08 15:00,India,5749,178,506
2020/04/09 08:40,India,6237,186,569
2020/04/09 09:00,India,6237,186,569
2020/04/09 09:20,India,6237,186,569
2020/04/09 09:40,India,6237,186,569
2020/04/09 10:00,India,6237,186,569
2020/04/09 10:20,India,6237,186,569
2020/04/09 10:40,India,6237,186,569
2020/04/09 11:00,India,6237,186,569
2020/04/09 11:20,India,6237,186,569
2020/04/09 11:40,India,6237,186,569
2020/04/09 12:00,India,6588,186,569
2020/04/09 12:20,India,6588,199,598
2020/04/09 12:40,India,6588,199,598
2020/04/09 13:00,India,6588,199,598
2020/04/09 13:20,India,6588,199,598
2020/04/09 13:40,India,6653,199,598
2020/04/09 14:00,India,6653,199,602
2020/04/09 14:20,India,6653,199,602
2020/04/09 14:40,India,6653,199,602
2020/04/10 10:40,India,6725,229,641
2020/04/10 11:00,India,6725,229,641
2020/04/10 11:20,India,6725,229,641
2020/04/10 11:40,India,6725,229,641
2020/04/10 12:00,India,7062,229,641
2020/04/13 09:00,India,9240,331,1096
2020/04/13 09:20,India,9240,331,1096
2020/04/13 09:40,India,9240,331,1096
2020/04/13 10:00,India,9240,331,1096
2020/04/13 10:20,India,9240,331,1096
2020/04/13 10:40,India,9240,331,1096
2020/04/13 11:00,India,9240,331,1096
2020/04/13 11:20,India,9240,331,1096
2020/04/13 11:40,India,9240,331,1096
2020/04/13 12:00,India,9240,331,1096
2020/04/13 12:20,India,9240,331,1096
2020/04/13 12:40,India,9240,331,1096
2020/04/13 13:00,India,9635,331,1096
2020/04/13 13:20,India,9635,331,1096
2020/04/13 13:40,India,9635,331,1096
2020/04/13 14:00,India,9635,331,1096
2020/04/13 14:20,India,9635,331,1096
2020/04/13 14:40,India,9635,358,1181
2020/04/13 15:00,India,10453,358,1181
2020/04/13 15:20,India,10453,358,1181
2020/04/13 18:00,India,10453,358,1181
2020/04/13 18:20,India,10453,358,1181
2020/04/13 18:40,India,10453,358,1181
2020/04/14 08:40,India,10541,358,1205
2020/04/14 09:00,India,10541,358,1205
2020/04/14 09:20,India,10541,358,1205
2020/04/14 09:40,India,10541,358,1205
2020/04/14 10:00,India,10541,358,1205
2020/04/14 10:20,India,10541,358,1205
2020/04/14 10:40,India,10541,358,1205
2020/04/14 11:00,India,10541,358,1205
2020/04/14 11:20,India,10541,358,1205
2020/04/14 11:40,India,10541,358,1205
2020/04/14 12:00,India,10541,358,1205
2020/04/14 12:20,India,10541,358,1205
2020/04/14 12:40,India,10541,358,1205
2020/04/14 13:00,India,10541,358,1205
2020/04/14 13:20,India,10541,358,1205
2020/04/14 13:40,India,10941,368,1295
2020/04/14 14:00,India,10941,368,1295
2020/04/14 14:20,India,10941,368,1295
2020/04/14 14:40,India,10941,368,1295
2020/04/14 15:00,India,10941,368,1295
2020/04/14 15:20,India,10941,368,1295
2020/04/14 15:40,India,11487,393,1359
2020/04/15 08:40,India,11555,396,1362
2020/04/15 09:00,India,11555,396,1362
2020/04/15 09:20,India,11555,396,1362
2020/04/15 09:40,India,11555,396,1362
2020/04/15 10:00,India,11555,396,1362
2020/04/15 10:20,India,11555,396,1362
2020/04/15 10:40,India,11555,396,1362
2020/04/15 11:00,India,11555,396,1362
2020/04/15 11:20,India,11555,396,1362
2020/04/15 11:40,India,11555,396,1362
2020/04/15 12:00,India,11555,405,1432
2020/04/15 12:20,India,11555,405,1432
2020/04/15 12:40,India,11555,405,1432
2020/04/15 13:00,India,11555,405,1432
2020/04/15 13:20,India,12320,405,1432
2020/04/15 13:40,India,12320,405,1432
2020/04/15 14:00,India,12320,405,1432
2020/04/15 14:20,India,12320,405,1432
2020/04/15 14:40,India,12320,405,1432
2020/04/15 15:00,India,12320,405,1432
2020/04/15 15:20,India,12320,405,1432
2020/04/15 15:40,India,12322,405,1432
2020/04/15 16:00,India,12322,405,1432
2020/04/15 16:20,India,12322,405,1432
2020/04/16 08:40,India,12456,423,1513
2020/04/16 09:00,India,12456,423,1513
2020/04/16 09:20,India,12456,423,1513
2020/04/16 09:40,India,12456,423,1513
2020/04/16 10:00,India,12456,423,1513
2020/04/16 10:20,India,12759,423,1514
2020/04/16 10:40,India,12759,423,1514
2020/04/16 11:00,India,12759,423,1514
2020/04/16 11:20,India,12759,423,1514
2020/04/16 11:40,India,12759,423,1514
2020/04/16 12:00,India,12759,423,1514
2020/04/16 12:20,India,12759,423,1514
2020/04/16 12:40,India,12759,423,1514
2020/04/16 13:00,India,12759,423,1514
2020/04/16 13:20,India,12759,423,1514
2020/04/16 13:40,India,12759,423,1514
2020/04/16 14:00,India,12759,423,1514
2020/04/16 14:20,India,12759,423,1514
2020/04/16 14:40,India,12759,423,1514
2020/04/16 15:00,India,12759,423,1514
2020/04/16 15:20,India,12759,423,1514
2020/04/16 15:40,India,12759,423,1514
2020/04/16 16:00,India,12759,423,1514
2020/04/16 16:20,India,12759,423,1514
2020/04/16 16:40,India,12759,423,1514
2020/04/16 17:00,India,12759,423,1514
2020/04/17 08:20,India,13495,448,1777
2020/04/17 08:40,India,13495,448,1777
2020/04/17 09:00,India,13495,448,1777
2020/04/17 09:20,India,13495,448,1777
2020/04/17 09:40,India,13835,452,1777
2020/04/17 10:00,India,13835,452,1777
2020/04/17 10:20,India,13835,452,1777
2020/04/17 10:40,India,13835,452,1777
2020/04/17 11:00,India,13835,452,1777
2020/04/17 11:40,India,13835,452,1777
2020/04/17 12:00,India,13835,452,1777
2020/04/17 12:20,India,13835,452,1777
2020/04/17 12:40,India,13835,452,1777
2020/04/17 13:00,India,13835,452,1777
2020/04/17 13:20,India,13835,452,1777
2020/04/17 13:40,India,13835,452,1777
2020/04/17 14:00,India,13835,452,1777
2020/04/17 14:20,India,13835,452,1777
2020/04/19 20:00,India,17615,559,2854
2020/04/19 20:20,India,17615,559,2854
2020/04/19 20:40,India,17615,559,2854
2020/04/20 08:00,India,17615,559,2854
2020/04/20 08:20,India,17615,559,2854
2020/04/20 08:40,India,17615,559,2854
2020/04/20 09:00,India,17615,559,2854
2020/04/20 09:20,India,17615,559,2854
2020/04/20 09:40,India,17615,559,2854
2020/04/20 10:00,India,17615,559,2854
2020/04/20 10:20,India,17615,559,2854
2020/04/20 10:40,India,17615,559,2854
2020/04/20 11:00,India,17615,559,2854
2020/04/20 11:20,India,17615,559,2854
2020/04/20 11:40,India,17615,559,2854
2020/04/20 12:00,India,17615,559,2854
2020/04/20 12:20,India,17615,559,2854
2020/04/20 12:40,India,17615,559,2854
2020/04/20 13:00,India,17615,559,2854
2020/04/20 13:20,India,17615,559,2854
2020/04/20 13:40,India,17615,559,2854
2020/04/20 14:00,India,17615,559,2854
2020/04/20 14:20,India,17615,559,2854
2020/04/20 14:40,India,17615,559,2854
2020/04/20 15:00,India,17655,559,2854
2020/04/20 15:20,India,17655,559,2854
2020/04/20 15:40,India,17655,559,2854
2020/04/20 16:00,India,17655,559,2854
2020/04/21 08:40,India,18658,592,3273
2020/04/21 09:00,India,18658,592,3273
2020/04/21 09:20,India,18658,592,3273
2020/04/21 09:40,India,18985,603,3273
2020/04/21 10:00,India,18985,603,3273
2020/04/21 10:20,India,18985,603,3273
2020/04/21 10:40,India,18985,603,3273
2020/04/21 11:00,India,18985,603,3273
2020/04/21 11:20,India,18985,603,3273
2020/04/21 11:40,India,18985,603,3273
2020/04/21 12:00,India,18985,603,3273
2020/04/22 08:40,India,20178,645,3976
2020/04/22 09:00,India,20178,645,3976
2020/04/22 09:20,India,20178,645,3976
2020/04/22 09:40,India,20178,645,3976
2020/04/22 10:00,India,20471,652,3976
2020/04/22 10:20,India,20471,652,3976
2020/04/22 10:40,India,20471,652,3976
2020/04/22 11:00,India,20471,652,3976
2020/04/22 11:20,India,20471,652,3976
2020/04/22 11:40,India,20471,652,3976
2020/04/22 12:00,India,20471,652,3976
2020/04/22 12:20,India,20471,652,3976
2020/04/22 12:40,India,20471,652,3976
2020/04/22 13:00,India,20471,652,3976
2020/04/22 13:20,India,20471,652,3976
2020/04/22 13:40,India,20471,652,3976
2020/04/22 14:00,India,20471,652,3976
2020/04/22 14:20,India,20471,652,3976
2020/04/22 14:40,India,20471,652,3976
2020/04/22 15:00,India,20471,652,3976
2020/04/22 15:20,India,20471,652,3976
2020/04/22 15:40,India,20471,652,3976
2020/04/22 16:00,India,20471,652,3976
2020/04/22 16:20,India,20471,652,3976
2020/04/23 08:00,India,21797,681,4376
2020/04/23 08:20,India,21797,681,4376
2020/04/23 08:40,India,21797,681,4376
2020/04/23 09:00,India,21797,681,4376
2020/04/23 09:20,India,21797,681,4376
2020/04/23 09:40,India,21797,681,4376
2020/04/23 10:00,India,21797,686,4376
2020/04/23 10:20,India,21797,686,4376
2020/04/23 10:40,India,21797,686,4376
2020/04/23 11:00,India,21797,686,4376
2020/04/23 11:20,India,21797,686,4376
2020/04/23 11:40,India,21797,686,4376
2020/04/23 12:00,India,21797,686,4376
2020/04/23 12:20,India,21797,686,4376
2020/04/23 12:40,India,21797,686,4376
2020/04/23 13:00,India,21797,686,4376
2020/04/23 13:20,India,21797,686,4376
2020/04/23 13:40,India,21797,686,4376
2020/04/23 14:00,India,21797,686,4376
2020/04/23 14:20,India,21797,686,4376
2020/04/23 14:40,India,21797,686,4376
2020/04/23 15:00,India,21797,686,4376
2020/04/23 15:20,India,21797,686,4376
2020/04/24 08:40,India,23502,722,5012
2020/04/24 09:00,India,23502,722,5012
2020/04/24 09:20,India,23502,722,5012
2020/04/24 09:40,India,23502,722,5012
2020/04/24 10:00,India,23502,722,5012
2020/04/24 10:20,India,23502,722,5012
2020/04/24 10:40,India,23502,722,5012
2020/04/24 11:00,India,23502,722,5012
2020/04/24 11:20,India,23502,722,5012
2020/04/24 11:40,India,23502,722,5012
2020/04/24 12:00,India,23502,722,5012
2020/04/24 12:20,India,23502,722,5012
2020/04/24 12:40,India,23502,722,5012
2020/04/24 13:00,India,23502,722,5012
2020/04/24 13:20,India,23502,722,5012
2020/04/24 13:40,India,23502,722,5012
2020/04/24 14:00,India,23502,722,5012
2020/04/24 14:20,India,23502,722,5012
2020/04/24 14:40,India,24434,780,5457
2020/04/24 15:00,India,24434,780,5457
2020/04/24 15:20,India,24434,780,5457
2020/04/24 15:40,India,24434,780,5457
2020/04/27 08:20,India,27977,884,6523
2020/04/27 08:40,India,27977,884,6523
2020/04/27 09:00,India,27977,884,6523
2020/04/27 09:20,India,27977,884,6523
2020/04/27 09:40,India,27977,884,6523
2020/04/27 10:00,India,27977,884,6523
2020/04/27 10:20,India,27977,884,6523
2020/04/27 10:40,India,27977,884,6523
2020/04/27 11:00,India,28380,886,6523
2020/04/27 11:20,India,28380,886,6523
2020/04/27 11:40,India,28380,886,6523
2020/04/27 12:00,India,28380,886,6523
2020/04/27 12:20,India,28380,886,6523
2020/04/27 12:40,India,28380,886,6523
2020/04/27 13:00,India,28380,886,6523
2020/04/27 13:20,India,28380,886,6523
2020/04/27 13:40,India,28380,886,6523
2020/04/27 14:00,India,28380,886,6523
2020/04/27 14:20,India,28380,886,6523
2020/04/27 14:40,India,28380,886,6523
2020/04/27 15:00,India,28380,886,6523
2020/04/28 08:40,India,29451,939,7137
2020/04/28 09:00,India,29451,939,7137
2020/04/28 09:20,India,29451,939,7137
2020/04/28 09:40,India,29451,939,7137
2020/04/28 10:00,India,29451,939,7137
2020/04/28 10:20,India,29451,939,7137
2020/04/28 10:40,India,29451,939,7137
2020/04/28 11:00,India,29451,939,7137
2020/04/28 11:20,India,29451,939,7137
2020/04/28 11:40,India,29451,939,7137
2020/04/28 12:00,India,29451,939,7137
2020/04/28 12:20,India,29451,939,7137
2020/04/28 12:40,India,29451,939,7137
2020/04/28 13:00,India,29451,939,7137
2020/04/28 13:20,India,29451,939,7137
